Index,batting_team,bowling_team,city,runs_left,balls_left,wickets,target_runs,cur_run_rate,req_run_rate,result
31132,Mumbai Indians,Delhi Daredevils,Delhi,41,6,3,208,8.789473684,41,0
31133,Mumbai Indians,Delhi Daredevils,Delhi,41,5,3,208,8.713043478,49.2,0
31134,Mumbai Indians,Delhi Daredevils,Delhi,40,4,3,208,8.689655172,60,0
31135,Mumbai Indians,Delhi Daredevils,Delhi,40,3,2,208,8.615384615,80,0
31136,Mumbai Indians,Delhi Daredevils,Delhi,39,2,2,208,8.593220339,117,0
31137,Mumbai Indians,Delhi Daredevils,Delhi,38,1,2,208,8.571428571,228,0
31138,Mumbai Indians,Delhi Daredevils,Delhi,38,0,1,208,8.5,inf,0
31139,Chennai Super Kings,Kings XI Punjab,Chennai,157,119,10,157,0,7.915966387,0
31140,Chennai Super Kings,Kings XI Punjab,Chennai,157,118,10,157,0,7.983050847,0
31141,Chennai Super Kings,Kings XI Punjab,Chennai,157,117,10,157,0,8.051282051,0
31142,Chennai Super Kings,Kings XI Punjab,Chennai,156,116,10,157,1.5,8.068965517,0
31143,Chennai Super Kings,Kings XI Punjab,Chennai,155,115,10,157,2.4,8.086956522,0
31144,Chennai Super Kings,Kings XI Punjab,Chennai,155,114,10,157,2,8.157894737,0
31145,Chennai Super Kings,Kings XI Punjab,Chennai,155,113,10,157,1.714285714,8.230088496,0
31146,Chennai Super Kings,Kings XI Punjab,Chennai,153,112,10,157,3,8.196428571,0
31147,Chennai Super Kings,Kings XI Punjab,Chennai,153,111,10,157,2.666666667,8.27027027,0
31148,Chennai Super Kings,Kings XI Punjab,Chennai,153,110,10,157,2.4,8.345454545,0
31149,Chennai Super Kings,Kings XI Punjab,Chennai,153,109,10,157,2.181818182,8.422018349,0
31150,Chennai Super Kings,Kings XI Punjab,Chennai,149,108,10,157,4,8.277777778,0
31151,Chennai Super Kings,Kings XI Punjab,Chennai,148,107,10,157,4.153846154,8.299065421,0
31152,Chennai Super Kings,Kings XI Punjab,Chennai,148,106,10,157,3.857142857,8.377358491,0
31153,Chennai Super Kings,Kings XI Punjab,Chennai,144,105,10,157,5.2,8.228571429,0
31154,Chennai Super Kings,Kings XI Punjab,Chennai,143,104,10,157,5.25,8.25,0
31155,Chennai Super Kings,Kings XI Punjab,Chennai,143,103,10,157,4.941176471,8.330097087,0
31156,Chennai Super Kings,Kings XI Punjab,Chennai,137,102,10,157,6.666666667,8.058823529,0
31157,Chennai Super Kings,Kings XI Punjab,Chennai,136,101,10,157,6.631578947,8.079207921,0
31158,Chennai Super Kings,Kings XI Punjab,Chennai,136,100,10,157,6.3,8.16,0
31159,Chennai Super Kings,Kings XI Punjab,Chennai,136,99,10,157,6,8.242424242,0
31160,Chennai Super Kings,Kings XI Punjab,Chennai,132,98,10,157,6.818181818,8.081632653,0
31161,Chennai Super Kings,Kings XI Punjab,Chennai,126,97,10,157,8.086956522,7.793814433,0
31162,Chennai Super Kings,Kings XI Punjab,Chennai,126,96,10,157,7.75,7.875,0
31163,Chennai Super Kings,Kings XI Punjab,Chennai,122,95,10,157,8.4,7.705263158,0
31164,Chennai Super Kings,Kings XI Punjab,Chennai,121,94,10,157,8.307692308,7.723404255,0
31165,Chennai Super Kings,Kings XI Punjab,Chennai,117,93,10,157,8.888888889,7.548387097,0
31166,Chennai Super Kings,Kings XI Punjab,Chennai,117,92,10,157,8.571428571,7.630434783,0
31167,Chennai Super Kings,Kings XI Punjab,Chennai,113,91,10,157,9.103448276,7.450549451,0
31168,Chennai Super Kings,Kings XI Punjab,Chennai,112,90,10,157,9,7.466666667,0
31169,Chennai Super Kings,Kings XI Punjab,Chennai,112,89,10,157,8.709677419,7.550561798,0
31170,Chennai Super Kings,Kings XI Punjab,Chennai,110,88,10,157,8.8125,7.5,0
31171,Chennai Super Kings,Kings XI Punjab,Chennai,110,87,9,157,8.545454545,7.586206897,0
31172,Chennai Super Kings,Kings XI Punjab,Chennai,110,86,9,157,8.294117647,7.674418605,0
31173,Chennai Super Kings,Kings XI Punjab,Chennai,109,85,9,157,8.228571429,7.694117647,0
31174,Chennai Super Kings,Kings XI Punjab,Chennai,109,84,9,157,8,7.785714286,0
31175,Chennai Super Kings,Kings XI Punjab,Chennai,108,83,9,157,7.945945946,7.807228916,0
31176,Chennai Super Kings,Kings XI Punjab,Chennai,104,82,9,157,8.368421053,7.609756098,0
31177,Chennai Super Kings,Kings XI Punjab,Chennai,102,81,9,157,8.461538462,7.555555556,0
31178,Chennai Super Kings,Kings XI Punjab,Chennai,101,80,9,157,8.4,7.575,0
31179,Chennai Super Kings,Kings XI Punjab,Chennai,101,79,9,157,8.195121951,7.670886076,0
31180,Chennai Super Kings,Kings XI Punjab,Chennai,100,78,9,157,8.142857143,7.692307692,0
31181,Chennai Super Kings,Kings XI Punjab,Chennai,100,77,9,157,7.953488372,7.792207792,0
31182,Chennai Super Kings,Kings XI Punjab,Chennai,96,76,9,157,8.318181818,7.578947368,0
31183,Chennai Super Kings,Kings XI Punjab,Chennai,95,75,9,157,8.266666667,7.6,0
31184,Chennai Super Kings,Kings XI Punjab,Chennai,95,74,8,157,8.086956522,7.702702703,0
31185,Chennai Super Kings,Kings XI Punjab,Chennai,94,73,8,157,8.042553191,7.726027397,0
31186,Chennai Super Kings,Kings XI Punjab,Chennai,94,72,8,157,7.875,7.833333333,0
31187,Chennai Super Kings,Kings XI Punjab,Chennai,93,71,8,157,7.836734694,7.85915493,0
31188,Chennai Super Kings,Kings XI Punjab,Chennai,93,70,8,157,7.68,7.971428571,0
31189,Chennai Super Kings,Kings XI Punjab,Chennai,93,69,8,157,7.529411765,8.086956522,0
31190,Chennai Super Kings,Kings XI Punjab,Chennai,92,68,8,157,7.5,8.117647059,0
31191,Chennai Super Kings,Kings XI Punjab,Chennai,91,67,8,157,7.471698113,8.149253731,0
31192,Chennai Super Kings,Kings XI Punjab,Chennai,91,66,8,157,7.333333333,8.272727273,0
31193,Chennai Super Kings,Kings XI Punjab,Chennai,90,65,8,157,7.309090909,8.307692308,0
31194,Chennai Super Kings,Kings XI Punjab,Chennai,89,64,8,157,7.285714286,8.34375,0
31195,Chennai Super Kings,Kings XI Punjab,Chennai,89,63,8,157,7.157894737,8.476190476,0
31196,Chennai Super Kings,Kings XI Punjab,Chennai,89,62,8,157,7.034482759,8.612903226,0
31197,Chennai Super Kings,Kings XI Punjab,Chennai,88,61,8,157,7.016949153,8.655737705,0
31198,Chennai Super Kings,Kings XI Punjab,Chennai,88,60,8,157,6.9,8.8,0
31199,Chennai Super Kings,Kings XI Punjab,Chennai,86,59,8,157,6.983606557,8.745762712,0
31200,Chennai Super Kings,Kings XI Punjab,Chennai,86,58,7,157,6.870967742,8.896551724,0
31201,Chennai Super Kings,Kings XI Punjab,Chennai,86,57,7,157,6.761904762,9.052631579,0
31202,Chennai Super Kings,Kings XI Punjab,Chennai,85,56,7,157,6.75,9.107142857,0
31203,Chennai Super Kings,Kings XI Punjab,Chennai,85,55,7,157,6.646153846,9.272727273,0
31204,Chennai Super Kings,Kings XI Punjab,Chennai,84,54,7,157,6.636363636,9.333333333,0
31205,Chennai Super Kings,Kings XI Punjab,Chennai,83,53,7,157,6.626865672,9.396226415,0
31206,Chennai Super Kings,Kings XI Punjab,Chennai,79,52,7,157,6.882352941,9.115384615,0
31207,Chennai Super Kings,Kings XI Punjab,Chennai,78,51,7,157,6.869565217,9.176470588,0
31208,Chennai Super Kings,Kings XI Punjab,Chennai,77,50,7,157,6.857142857,9.24,0
31209,Chennai Super Kings,Kings XI Punjab,Chennai,77,49,7,157,6.76056338,9.428571429,0
31210,Chennai Super Kings,Kings XI Punjab,Chennai,76,48,7,157,6.75,9.5,0
31211,Chennai Super Kings,Kings XI Punjab,Chennai,74,47,7,157,6.821917808,9.446808511,0
31212,Chennai Super Kings,Kings XI Punjab,Chennai,72,47,7,157,6.98630137,9.191489362,0
31213,Chennai Super Kings,Kings XI Punjab,Chennai,71,46,7,157,6.972972973,9.260869565,0
31214,Chennai Super Kings,Kings XI Punjab,Chennai,70,45,7,157,6.96,9.333333333,0
31215,Chennai Super Kings,Kings XI Punjab,Chennai,70,44,6,157,6.868421053,9.545454545,0
31216,Chennai Super Kings,Kings XI Punjab,Chennai,70,43,6,157,6.779220779,9.76744186,0
31217,Chennai Super Kings,Kings XI Punjab,Chennai,69,42,6,157,6.769230769,9.857142857,0
31218,Chennai Super Kings,Kings XI Punjab,Chennai,69,41,6,157,6.683544304,10.09756098,0
31219,Chennai Super Kings,Kings XI Punjab,Chennai,69,40,5,157,6.6,10.35,0
31220,Chennai Super Kings,Kings XI Punjab,Chennai,69,39,5,157,6.518518519,10.61538462,0
31221,Chennai Super Kings,Kings XI Punjab,Chennai,68,38,5,157,6.512195122,10.73684211,0
31222,Chennai Super Kings,Kings XI Punjab,Chennai,68,37,5,157,6.43373494,11.02702703,0
31223,Chennai Super Kings,Kings XI Punjab,Chennai,62,36,5,157,6.785714286,10.33333333,0
31224,Chennai Super Kings,Kings XI Punjab,Chennai,62,35,5,157,6.705882353,10.62857143,0
31225,Chennai Super Kings,Kings XI Punjab,Chennai,61,34,5,157,6.697674419,10.76470588,0
31226,Chennai Super Kings,Kings XI Punjab,Chennai,59,33,5,157,6.75862069,10.72727273,0
31227,Chennai Super Kings,Kings XI Punjab,Chennai,59,32,4,157,6.681818182,11.0625,0
31228,Chennai Super Kings,Kings XI Punjab,Chennai,58,31,4,157,6.674157303,11.22580645,0
31229,Chennai Super Kings,Kings XI Punjab,Chennai,58,30,4,157,6.6,11.6,0
31230,Chennai Super Kings,Kings XI Punjab,Chennai,58,29,4,157,6.527472527,12,0
31231,Chennai Super Kings,Kings XI Punjab,Chennai,57,29,4,157,6.593406593,11.79310345,0
31232,Chennai Super Kings,Kings XI Punjab,Chennai,55,28,4,157,6.652173913,11.78571429,0
31233,Chennai Super Kings,Kings XI Punjab,Chennai,54,27,4,157,6.64516129,12,0
31234,Chennai Super Kings,Kings XI Punjab,Chennai,53,26,4,157,6.638297872,12.23076923,0
31235,Chennai Super Kings,Kings XI Punjab,Chennai,51,25,4,157,6.694736842,12.24,0
31236,Chennai Super Kings,Kings XI Punjab,Chennai,50,24,4,157,6.6875,12.5,0
31237,Chennai Super Kings,Kings XI Punjab,Chennai,49,23,4,157,6.680412371,12.7826087,0
31238,Chennai Super Kings,Kings XI Punjab,Chennai,48,22,4,157,6.673469388,13.09090909,0
31239,Chennai Super Kings,Kings XI Punjab,Chennai,47,21,4,157,6.666666667,13.42857143,0
31240,Chennai Super Kings,Kings XI Punjab,Chennai,47,20,4,157,6.6,14.1,0
31241,Chennai Super Kings,Kings XI Punjab,Chennai,41,19,4,157,6.891089109,12.94736842,0
31242,Chennai Super Kings,Kings XI Punjab,Chennai,40,18,4,157,6.882352941,13.33333333,0
31243,Chennai Super Kings,Kings XI Punjab,Chennai,39,17,4,157,6.873786408,13.76470588,0
31244,Chennai Super Kings,Kings XI Punjab,Chennai,38,17,4,157,6.932038835,13.41176471,0
31245,Chennai Super Kings,Kings XI Punjab,Chennai,36,16,4,157,6.980769231,13.5,0
31246,Chennai Super Kings,Kings XI Punjab,Chennai,35,15,4,157,6.971428571,14,0
31247,Chennai Super Kings,Kings XI Punjab,Chennai,34,14,4,157,6.962264151,14.57142857,0
31248,Chennai Super Kings,Kings XI Punjab,Chennai,33,13,4,157,6.953271028,15.23076923,0
31249,Chennai Super Kings,Kings XI Punjab,Chennai,32,12,4,157,6.944444444,16,0
31250,Chennai Super Kings,Kings XI Punjab,Chennai,31,11,4,157,6.935779817,16.90909091,0
31251,Chennai Super Kings,Kings XI Punjab,Chennai,25,10,4,157,7.2,15,0
31252,Chennai Super Kings,Kings XI Punjab,Chennai,23,9,4,157,7.243243243,15.33333333,0
31253,Chennai Super Kings,Kings XI Punjab,Chennai,21,8,4,157,7.285714286,15.75,0
31254,Chennai Super Kings,Kings XI Punjab,Chennai,21,7,3,157,7.221238938,18,0
31255,Chennai Super Kings,Kings XI Punjab,Chennai,17,6,3,157,7.368421053,17,0
31256,Chennai Super Kings,Kings XI Punjab,Chennai,17,5,2,157,7.304347826,20.4,0
31257,Chennai Super Kings,Kings XI Punjab,Chennai,16,4,2,157,7.293103448,24,0
31258,Chennai Super Kings,Kings XI Punjab,Chennai,12,3,2,157,7.435897436,24,0
31259,Chennai Super Kings,Kings XI Punjab,Chennai,11,2,2,157,7.423728814,33,0
31260,Chennai Super Kings,Kings XI Punjab,Chennai,10,1,2,157,7.411764706,60,0
31261,Chennai Super Kings,Kings XI Punjab,Chennai,8,0,2,157,7.45,inf,0
31262,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,191,119,10,191,0,9.630252101,0
31263,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,190,118,10,191,3,9.661016949,0
31264,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,190,117,10,191,2,9.743589744,0
31265,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,190,116,10,191,1.5,9.827586207,0
31266,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,189,115,10,191,2.4,9.860869565,0
31267,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,189,114,9,191,2,9.947368421,0
31268,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,189,113,9,191,1.714285714,10.03539823,0
31269,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,188,112,9,191,2.25,10.07142857,0
31270,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,188,111,9,191,2,10.16216216,0
31271,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,187,110,9,191,2.4,10.2,0
31272,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,186,109,9,191,2.727272727,10.23853211,0
31273,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,186,108,9,191,2.5,10.33333333,0
31274,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,182,107,9,191,4.153846154,10.20560748,0
31275,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,182,107,9,191,4.153846154,10.20560748,0
31276,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,178,106,9,191,5.571428571,10.0754717,0
31277,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,177,105,9,191,5.6,10.11428571,0
31278,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,171,104,9,191,7.5,9.865384615,0
31279,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,171,103,9,191,7.058823529,9.961165049,0
31280,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,169,102,9,191,7.333333333,9.941176471,0
31281,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,169,101,9,191,6.947368421,10.03960396,0
31282,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,169,100,9,191,6.6,10.14,0
31283,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,165,99,9,191,7.428571429,10,0
31284,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,165,98,9,191,7.090909091,10.10204082,0
31285,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,161,97,9,191,7.826086957,9.958762887,0
31286,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,96,9,191,7.75,10,0
31287,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,95,9,191,7.44,10.10526316,0
31288,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,94,9,191,7.153846154,10.21276596,0
31289,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,93,9,191,6.888888889,10.32258065,0
31290,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,92,9,191,6.642857143,10.43478261,0
31291,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,160,91,9,191,6.413793103,10.54945055,0
31292,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,159,90,9,191,6.4,10.6,0
31293,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,157,89,9,191,6.580645161,10.58426966,0
31294,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,157,88,8,191,6.375,10.70454545,0
31295,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,157,87,7,191,6.181818182,10.82758621,0
31296,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,157,86,7,191,6,10.95348837,0
31297,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,156,85,7,191,6,11.01176471,0
31298,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,156,84,7,191,5.833333333,11.14285714,0
31299,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,155,83,7,191,5.837837838,11.20481928,0
31300,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,155,82,7,191,5.684210526,11.34146341,0
31301,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,155,81,7,191,5.538461538,11.48148148,0
31302,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,154,80,7,191,5.55,11.55,0
31303,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,154,79,7,191,5.414634146,11.69620253,0
31304,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,153,78,7,191,5.428571429,11.76923077,0
31305,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,153,77,7,191,5.302325581,11.92207792,0
31306,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,149,76,7,191,5.727272727,11.76315789,0
31307,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,147,75,7,191,5.866666667,11.76,0
31308,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,146,74,7,191,5.869565217,11.83783784,0
31309,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,146,73,7,191,5.744680851,12,0
31310,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,145,72,7,191,5.75,12.08333333,0
31311,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,145,71,7,191,5.632653061,12.25352113,0
31312,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,145,70,7,191,5.52,12.42857143,0
31313,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,145,69,7,191,5.411764706,12.60869565,0
31314,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,144,68,7,191,5.423076923,12.70588235,0
31315,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,144,67,7,191,5.320754717,12.89552239,0
31316,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,144,66,7,191,5.222222222,13.09090909,0
31317,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,143,65,7,191,5.236363636,13.2,0
31318,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,143,64,7,191,5.142857143,13.40625,0
31319,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,142,63,7,191,5.157894737,13.52380952,0
31320,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,141,62,7,191,5.172413793,13.64516129,0
31321,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,137,61,7,191,5.491525424,13.47540984,0
31322,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,136,60,7,191,5.5,13.6,0
31323,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,136,59,7,191,5.409836066,13.83050847,0
31324,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,135,58,7,191,5.419354839,13.96551724,0
31325,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,135,59,7,191,5.508196721,13.72881356,0
31326,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,134,58,7,191,5.516129032,13.86206897,0
31327,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,134,57,7,191,5.428571429,14.10526316,0
31328,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,133,56,7,191,5.4375,14.25,0
31329,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,132,55,7,191,5.446153846,14.4,0
31330,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,132,54,7,191,5.363636364,14.66666667,0
31331,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,132,53,7,191,5.28358209,14.94339623,0
31332,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,131,52,7,191,5.294117647,15.11538462,0
31333,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,131,51,7,191,5.217391304,15.41176471,0
31334,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,130,50,7,191,5.228571429,15.6,0
31335,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,129,49,7,191,5.23943662,15.79591837,0
31336,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,128,48,7,191,5.25,16,0
31337,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,127,47,7,191,5.260273973,16.21276596,0
31338,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,121,46,7,191,5.675675676,15.7826087,0
31339,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,120,45,7,191,5.68,16,0
31340,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,114,44,7,191,6.078947368,15.54545455,0
31341,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,114,43,6,191,6,15.90697674,0
31342,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,113,42,6,191,6,16.14285714,0
31343,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,113,41,6,191,5.924050633,16.53658537,0
31344,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,109,40,6,191,6.15,16.35,0
31345,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,109,39,6,191,6.074074074,16.76923077,0
31346,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,108,38,6,191,6.073170732,17.05263158,0
31347,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,107,37,6,191,6.072289157,17.35135135,0
31348,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,106,36,6,191,6.071428571,17.66666667,0
31349,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,106,35,6,191,6,18.17142857,0
31350,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,106,34,6,191,5.930232558,18.70588235,0
31351,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,105,33,6,191,5.931034483,19.09090909,0
31352,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,105,32,6,191,5.863636364,19.6875,0
31353,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,104,31,6,191,5.865168539,20.12903226,0
31354,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,104,30,6,191,5.8,20.8,0
31355,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,103,29,6,191,5.802197802,21.31034483,0
31356,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,102,28,6,191,5.804347826,21.85714286,0
31357,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,101,27,6,191,5.806451613,22.44444444,0
31358,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,100,26,6,191,5.808510638,23.07692308,0
31359,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,94,25,6,191,6.126315789,22.56,0
31360,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,93,24,6,191,6.125,23.25,0
31361,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,89,23,6,191,6.309278351,23.2173913,0
31362,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,85,22,6,191,6.489795918,23.18181818,0
31363,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,85,21,6,191,6.424242424,24.28571429,0
31364,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,85,20,6,191,6.36,25.5,0
31365,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,81,19,6,191,6.534653465,25.57894737,0
31366,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,80,18,6,191,6.529411765,26.66666667,0
31367,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,79,17,6,191,6.524271845,27.88235294,0
31368,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,79,16,5,191,6.461538462,29.625,0
31369,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,78,15,5,191,6.457142857,31.2,0
31370,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,78,14,5,191,6.396226415,33.42857143,0
31371,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,77,13,5,191,6.392523364,35.53846154,0
31372,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,76,12,5,191,6.388888889,38,0
31373,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,75,11,5,191,6.385321101,40.90909091,0
31374,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,75,10,5,191,6.327272727,45,0
31375,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,69,9,5,191,6.594594595,46,0
31376,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,65,8,5,191,6.75,48.75,0
31377,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,59,7,5,191,7.008849558,50.57142857,0
31378,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,53,6,5,191,7.263157895,53,0
31379,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,52,5,5,191,7.252173913,62.4,0
31380,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,52,4,5,191,7.189655172,78,0
31381,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,48,3,5,191,7.333333333,96,0
31382,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,48,2,5,191,7.271186441,144,0
31383,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,48,1,4,191,7.210084034,288,0
31384,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,48,0,4,191,7.15,inf,0
31385,Rajasthan Royals,Delhi Daredevils,Delhi,152,119,10,153,6,7.663865546,0
31386,Rajasthan Royals,Delhi Daredevils,Delhi,148,118,10,153,15,7.525423729,0
31387,Rajasthan Royals,Delhi Daredevils,Delhi,148,117,10,153,10,7.58974359,0
31388,Rajasthan Royals,Delhi Daredevils,Delhi,148,116,10,153,7.5,7.655172414,0
31389,Rajasthan Royals,Delhi Daredevils,Delhi,147,115,10,153,7.2,7.669565217,0
31390,Rajasthan Royals,Delhi Daredevils,Delhi,147,114,10,153,6,7.736842105,0
31391,Rajasthan Royals,Delhi Daredevils,Delhi,147,113,10,153,5.142857143,7.805309735,0
31392,Rajasthan Royals,Delhi Daredevils,Delhi,147,112,10,153,4.5,7.875,0
31393,Rajasthan Royals,Delhi Daredevils,Delhi,145,111,10,153,5.333333333,7.837837838,0
31394,Rajasthan Royals,Delhi Daredevils,Delhi,144,110,10,153,5.4,7.854545455,0
31395,Rajasthan Royals,Delhi Daredevils,Delhi,140,109,10,153,7.090909091,7.706422018,0
31396,Rajasthan Royals,Delhi Daredevils,Delhi,139,108,10,153,7,7.722222222,0
31397,Rajasthan Royals,Delhi Daredevils,Delhi,139,107,10,153,6.461538462,7.794392523,0
31398,Rajasthan Royals,Delhi Daredevils,Delhi,139,106,10,153,6,7.867924528,0
31399,Rajasthan Royals,Delhi Daredevils,Delhi,139,105,10,153,5.6,7.942857143,0
31400,Rajasthan Royals,Delhi Daredevils,Delhi,135,104,10,153,6.75,7.788461538,0
31401,Rajasthan Royals,Delhi Daredevils,Delhi,131,103,10,153,7.764705882,7.631067961,0
31402,Rajasthan Royals,Delhi Daredevils,Delhi,131,102,10,153,7.333333333,7.705882353,0
31403,Rajasthan Royals,Delhi Daredevils,Delhi,130,101,10,153,7.263157895,7.722772277,0
